hugo_symbol	Model_Score
GEMIN8	0.83362854
NKX2-1	0.8335824
PDGFRB	0.83357805
MUC16	0.8335765
ADAMTS3	0.83357644
SOS2	0.8335711
FFAR3	0.8335434
WDFY3	0.8335216
NTRK3	0.8335133
ZFHX3	0.8335095
ZSCAN5A	0.8335029
N6AMT1	0.83349395
PTPN5	0.8334889
CD209	0.8334734
TEC	0.83346725
COL3A1	0.8334633
LIMA1	0.8334627
PRRC1	0.8334427
CTNNA2	0.8334377
KCNH1	0.8334253
PPP1R13B	0.8333874
PTPRR	0.8333779
ORC2	0.8333646
AOX1	0.833351
EBF3	0.8333474
TIMM8B	0.83333606
KIF5C	0.8333248
CACNA1S	0.8333182
CAMTA1	0.8333157
SETBP1	0.83330894
RIN3	0.8333063
OBSCN	0.8332834
DSE	0.83325565
TBX3	0.8332556
SKAP2	0.83323264
GALNTL6	0.83318746
CSMD3	0.8331859
LRRFIP2	0.83318067
CDH9	0.8331717
CSMD3	0.83316964
ADSS2	0.8331691
SOS1	0.83314633
PSTPIP1	0.83312464
PAX8	0.8331207
SKAP2	0.8331006
LRFN2	0.83309644
STRA6	0.83309376
FAM131B	0.83309203
GLI2	0.8330853
STAB1	0.8330029
HGF	0.83299863
H1-8	0.83298844
ACTR8	0.83298075
MAP3K4	0.8329791
PPL	0.8329654
HCRTR2	0.832945
GABBR1	0.8329432
XIRP2	0.8329244
CNBD1	0.8329101
COL5A1	0.8328915
EPRS1	0.8328893
SLC22A16	0.8328768
RYR2	0.8328497
TLX3	0.8328421
RFWD3	0.83283883
FER1L6	0.8328378
RBM10	0.8328361
PRKD1	0.832832
CSMD3	0.83282524
FBXL7	0.8328144
ABCB9	0.8328072
HMOX1	0.832801
MUC16	0.83273757
SPEG	0.8327297
FAM135B	0.8327226
NUDT12	0.8327
ROBO2	0.8326972
COL11A1	0.8326923
EPB41L4B	0.8326801
NUMBL	0.83267003
LRP1B	0.8326372
TFPI	0.83257514
TGFB2	0.83249676
ACTR3B	0.8324806
EPHA3	0.8324695
KIF13A	0.8324667
SACS	0.83241844
OR4Q3	0.83240557
NXPE4	0.8323984
AVPR1A	0.8323895
KMT2C	0.83238006
CNKSR2	0.8323454
CDH10	0.832333
GPR85	0.83231074
KCNA4	0.8322989
ZPLD1	0.8322752
KNL1	0.8322617
KMT2D	0.8322578
CDH10	0.8321846
ZNF214	0.8321825
FAT3	0.83217275
LRP1B	0.83216083
MARCHF11	0.8321601
SMARCA1	0.8321181
ZNF423	0.8320919
UBE2W	0.83208877
ZNF318	0.8320632
SERPINB13	0.8320616
WAC	0.83204836
PPM1L	0.83204716
PLEC	0.83203626
SEC24B	0.83203423
GRM1	0.83201855
EXT2	0.8320151
CCNB3	0.8319835
KRTAP5-11	0.83198076
BRINP1	0.83197147
ZNF521	0.8319665
ALKBH8	0.83196616
MAPK4	0.8319627
ANK1	0.8319392
PTPRT	0.8319254
MTCL1	0.8319202
CPT1A	0.83191943
CASP8	0.8319028
MED20	0.83185667
PRELP	0.8318503
ITK	0.831846
SRGAP1	0.831846
ZHX3	0.83183116
CNTNAP5	0.8318214
SETBP1	0.8318127
CASP8	0.8317926
PTPRZ1	0.83178145
PPP1R3A	0.83175004
CSMD3	0.83174384
FOXA1	0.8317269
KLF7	0.8317243
CHD4	0.8317205
WRN	0.8317103
CHD4	0.83171
ZFHX3	0.83170736
NUMA1	0.8317003
LDB2	0.83168626
ABCB7	0.83167255
TLR4	0.8316671
CSMD3	0.8316519
ABHD17C	0.83162737
CHL1	0.83161
CTNNA3	0.8316035
APOB	0.83157253
DNAH9	0.83155036
UBR4	0.83154285
PTPRD	0.83152026
SEMA3A	0.831509
NPAP1	0.8314868
PKMYT1	0.83148026
DPF1	0.8314769
MUC16	0.83147365
TLK2	0.8314675
DLGAP3	0.83145845
KCNK2	0.83144706
MUC16	0.8314423
RIMS2	0.8314306
TSC2	0.831409
ARAP2	0.83139914
TERT	0.83138883
DGKD	0.8313714
MTOR	0.8313279
CDH10	0.8313229
QSOX2	0.83129245
ANKRD13B	0.83128965
MYH13	0.83124316
CLDN16	0.83123934
PLPPR4	0.8312021
TMTC3	0.83119184
YTHDF3	0.8311816
FANCM	0.8311731
CNTNAP2	0.8311653
DDX11	0.8311409
MYO1E	0.83110577
MTTP	0.83105963
YIPF1	0.83105874
LDLRAD3	0.83105105
IQGAP1	0.83104134
ERBB4	0.83102536
COL2A1	0.83101404
GTF2I	0.8310138
SEMA3F	0.8309921
PCDHB2	0.830989
CHRNA2	0.83096856
EPHA5	0.83096343
ZDHHC14	0.8309481
FAM47C	0.8309425
CDH10	0.8309271
MUC16	0.83089966
VAX1	0.8308809
JAK3	0.8308628
CYC1	0.83085465
GRIN2A	0.8308447
PDGFRB	0.8308229
CTNNB1	0.8308222
EXT2	0.8308101
STAU1	0.8307925
CD248	0.83078945
CSDE1	0.83078885
ARHGEF3	0.83078754
PRDM1	0.8307847
NFATC2	0.8307786
DHCR24	0.830774
ANKRD55	0.83076596
NOP56	0.83076215
CDH9	0.830749
OLFM3	0.8307341
GRM7	0.8307071
HECW1	0.83070695
AP2A1	0.83070683
ATP5F1E	0.8306877
GLMP	0.830665
HERC1	0.83065474
METTL1	0.83064294
MYO7A	0.8306301
ZFR	0.8306168
TRIM25	0.8305887
CSMD1	0.8305756
TRPM7	0.8305742
LTBP1	0.8305687
KCNJ5	0.83055735
ZNF423	0.8305397
TRIM37	0.83053786
ANK1	0.83053553
P2RY10	0.8305127
ZFAND1	0.8305067
KIAA1958	0.83050424
EPCAM	0.83048904
ASH2L	0.8304858
FN1	0.83048093
MLLT10	0.83045745
RFX4	0.83044595
CTNNA2	0.8304407
PTPRD	0.83043444
MYCBP2	0.8304258
ABL2	0.83041567
PTP4A3	0.83038986
CDH9	0.83038145
PCDHA5	0.8303613
LRRTM4	0.8303564
FLI1	0.8303282
SACS	0.83031
NPHS2	0.8302927
HEG1	0.83027124
GRIN2A	0.8302171
PTPRD	0.8302022
NGEF	0.8301662
ANK1	0.8301498
ITGA8	0.8301363
TNC	0.8301226
DLGAP2	0.83009815
SETX	0.8300499
FLII	0.8300316
ANK3	0.83002734
MYO18B	0.8299839
ZFYVE9	0.8299839
COL5A2	0.8299583
TMPRSS7	0.82994443
NDST4	0.8299391
NKX2-1	0.82989854
KIR3DL1	0.8298919
CUL7	0.8298853
PCDH17	0.82987666
CTNND2	0.8298606
STK26	0.82985795
GRIN2A	0.82984614
CTPS1	0.82983047
MN1	0.829823
ATP2B3	0.8297899
SPG11	0.8297821
MGA	0.82977796
MYO3A	0.82972974
PCK1	0.82972693
NTS	0.8297254
SUPT6H	0.82971597
LETM1	0.8297126
ARHGAP35	0.8297126
KCNB2	0.8297094
ITK	0.82970166
LEF1	0.82964313
ZFHX4	0.8296313
GATA1	0.82960814
REV1	0.8295871
PAIP1	0.8295852
CHSY3	0.829583
GAS2	0.8295789
OR6C2	0.829533
FRYL	0.82952243
MUC16	0.8295184
CDC42BPA	0.82951695
OR8H2	0.8295164
PLEC	0.8295146
TTN	0.829514
ABCB1	0.8294871
DVL3	0.82947135
SNRNP200	0.82944787
NRXN1	0.8294438
CREBBP	0.82943976
ROR1	0.8294392
PTPRD	0.82942444
ASTN2	0.82942164
TET1	0.82941425
KNG1	0.8293904
COL11A1	0.8293667
USH2A	0.8293556
NIPBL	0.82934487
HRH4	0.82934123
KIAA1109	0.8293057
PTAFR	0.8292558
CSMD3	0.8292548
ANTXR1	0.8292258
WNT10A	0.829224
CLP1	0.82922155
LUC7L	0.82920086
ZNF367	0.82918596
WRN	0.8291857
COL5A2	0.8291771
ZNF462	0.8291458
DOCK3	0.8291221
BRINP3	0.8291049
CAV3	0.8291017
SSTR5	0.82907856
BCR	0.82907844
SLC8A1	0.8290511
PRKN	0.82898325
EGF	0.8289648
SETD2	0.8289607
TET1	0.8289503
TMEM119	0.82894903
CNTRL	0.8289092
BCL11A	0.8288931
LRIG3	0.82887644
CDC5L	0.8288521
SLITRK3	0.82883584
UGT2B4	0.82882184
TET1	0.8288152
ABL2	0.82881117
ROS1	0.82881004
NCL	0.828806
ADCYAP1R1	0.8287957
TET1	0.82877815
PRRC2A	0.8287597
TTI1	0.8287544
ALS2	0.8287538
CACNA2D1	0.82875115
PLXNA4	0.82873875
LRP1B	0.8287316
PTPRZ1	0.82870317
MUC16	0.8286996
ULK2	0.82868457
PRTG	0.8286773
ACTR1A	0.8286701
BUB1B	0.82866204
NXPH2	0.82865846
LTBP1	0.8286562
SEMA5A	0.8286511
FLI1	0.8286509
ASPM	0.8286177
AMELX	0.8286149
RTF1	0.8286
RANBP17	0.82858264
PTPRT	0.828572
SLC45A3	0.82856774
MPPED2	0.82856417
LMX1A	0.8285595
CSMD3	0.8285422
EPS15	0.82853854
MED7	0.8285295
ATP10B	0.82852066
UMOD	0.8284863
DEFB110	0.82846546
ATRX	0.8284416
IFI44L	0.82841134
HERC1	0.8284085
ALDH1A1	0.82839453
ADAMTSL3	0.82837695
ZEB1	0.82835615
ANKAR	0.82834333
ARHGAP20	0.8283222
ABCB5	0.8282957
TRHR	0.82824534
G6PC2	0.82824135
PXN	0.8282393
ESYT2	0.8282318
ARHGEF15	0.82822025
LMBRD2	0.8281957
TBX19	0.82819474
EHF	0.8281857
PCDH15	0.8281737
OTX2	0.8280916
CTNNA2	0.8280659
GOT2	0.82804394
CASP8	0.82804066
PCLO	0.8280231
ARID2	0.8280217
PNN	0.82801384
OPLAH	0.8280128
GPN1	0.8280111
BTK	0.8280029
EXOC2	0.8279829
OR52L1	0.82796776
POU4F1	0.82796174
PRKACG	0.82796174
MIA2	0.82796174
USP18	0.82796174
ANO2	0.82794636
SLC34A2	0.827929
MYH9	0.82792246
LAMP5	0.8278788
CACNA1D	0.82784295
PLEKHA6	0.8278049
COL1A1	0.82780355
MUC16	0.82780355
OTOF	0.8278019
PDE1B	0.82779354
ZNF292	0.8277774
DGKB	0.82777387
SH3TC2	0.8277526
ATP2C1	0.82773983
HCK	0.8277223
GPRC6A	0.8276968
BUB1B	0.82769245
MAGOH	0.827679
OR51A7	0.8276565
AFF4	0.827656
PCDHB3	0.82763946
FAT4	0.82757807
ZNF337	0.82757497
MUC16	0.8275712
PLEC	0.8275677
SLC26A2	0.8275522
ANKMY2	0.8275516
RGL1	0.82753706
CBX2	0.82753545
KLHL31	0.8275117
TAF1	0.8275005
CYP1A1	0.8274711
PDGFRA	0.8274683
SDHAF2	0.8274648
ZHX1	0.8274543
THSD7B	0.8274399
WLS	0.82743233
CDK17	0.8273908
DSG4	0.8273809
PAPPA2	0.8273792
KAT7	0.82737446
LLGL1	0.8273741
FN1	0.82737327
CIC	0.8273677
NDST2	0.82735443
XPO6	0.82733464
SRSF4	0.8273312
NCOA2	0.8273217
PRKCA	0.82731616
CSMD3	0.82729465
TBX20	0.82729256
SRSF2	0.82728595
ZNF521	0.8272724
CD4	0.82724935
FAT4	0.8272399
LRAT	0.8272308
ACVR2A	0.8272092
GRIN2B	0.8272089
PCDHB2	0.8272044
STON2	0.8271524
FMO4	0.82713735
NBAS	0.82708895
SULF2	0.8270524
SYNE2	0.8270487
RPS16	0.8270166
ABL1	0.82700473
ATP2A2	0.8269997
GALNT7	0.82698137
ZFHX4	0.82690644
SARS1	0.82688785
PTPRK	0.8268678
CA9	0.8268669
MASP1	0.8268644
MMP2	0.8268315
STK38	0.82682675
C3ORF14	0.826814
CYRIB	0.8267989
CC2D2A	0.8267937
ARID1B	0.8267833
PCDHB12	0.8267752
LTN1	0.8267752
ITK	0.8267718
DLG5	0.82676905
TCL1A	0.82671726
XRCC2	0.8267127
WRN	0.8267009
ACTN2	0.82669306
LYAR	0.8266883
AGXT2	0.82667
VPS13C	0.82662296
AIFM1	0.8266207
CHEK2	0.82652795
SLC25A14	0.8265134
SULT1B1	0.82651144
KMT5B	0.82650876
NPAP1	0.8265057
ACTL7B	0.82647747
F5	0.8264723
BCAS1	0.8264463
KNSTRN	0.82643086
PTPRF	0.826403
PSORS1C2	0.8263751
CSTF3	0.8263499
SECISBP2L	0.82632786
PTPRZ1	0.8263233
YTHDC1	0.8262998
ESYT3	0.8262902
CAMSAP2	0.8262606
SF3B1	0.8262564
USH2A	0.8262453
AK5	0.8262303
ACVR2A	0.8262288
COL11A1	0.826227
DKC1	0.82622653
EXT2	0.8262074
ERBB4	0.82616913
ZC3H13	0.8261558
APOBEC3D	0.82612324
TLL1	0.82612205
GRIA3	0.82607794
MED12	0.8260747
PCMTD1	0.82606244
NOTCH1	0.8260255
NUP210	0.8260212
ZNF366	0.82600313
ADAMTS1	0.826
MDM2	0.8259963
STAB2	0.82598513
ABCA12	0.8259512
PLEC	0.8259479
TLN1	0.8259158
DCAF12	0.82589275
PLD5	0.82587856
ZNF48	0.82587624
EEF1A2	0.82586133
EIF2AK4	0.8258602
CTCFL	0.825856
PAPPA2	0.8258512
AP1G1	0.8258007
PPP1R13B	0.82579786
PRDM2	0.825773
ATRX	0.82576835
LIN7A	0.82572806
TMC6	0.8256984
NPBWR1	0.8256984
TRIM2	0.82569695
MCF2	0.82569337
COL4A5	0.8256887
GALR2	0.8256407
RP1L1	0.8256128
MYCL	0.82559335
TET1	0.82556003
ATG14	0.8255565
PNPLA6	0.825529
MYBPC3	0.825528
E2F7	0.8255163
ARHGAP15	0.8255056
TANC2	0.8255055
WDFY3	0.82549953
ARPC2	0.8254825
OTOF	0.8254694
COL4A1	0.8254683
RANBP6	0.8254459
CAPN7	0.8254388
BABAM2	0.82542765
PDGFRA	0.8254207
DISP3	0.82541156
PRDM16	0.82541
NPAT	0.8253963
PCDH18	0.8253925
FAT3	0.82538986
UBXN1	0.8253888
RANBP2	0.8253658
CSMD3	0.82534134
IBSP	0.8253108
NTRK1	0.8252984
CHL1	0.825228
COL11A1	0.8252045
STIM1	0.8251892
AGBL1	0.8251867
MUC16	0.8251586
SMAD3	0.8251573
CDH10	0.82514536
FIGN	0.82513547
GUCY1A1	0.82512987
NAT9	0.82510555
ASPM	0.8250678
XIRP2	0.8250602
ZSCAN10	0.82504404
COL9A3	0.8250412
COL8A2	0.82503444
CASP8	0.8250272
LEF1	0.82502574
BNC1	0.8250252
NPAP1	0.8250015
PRCP	0.8250006
TG	0.8249931
STAB2	0.82498986
EPCAM	0.82498246
CTSZ	0.82491827
ATP1B1	0.82490766
ATP2B3	0.8249053
FLT3	0.8249012
PIGR	0.824901
MUC16	0.8248684
FOXP4	0.8248536
ZMYM3	0.82483745
NEB	0.8248367
ACTR8	0.82482386
TBX20	0.8248013
FOXL2	0.8247949
ZSCAN1	0.8247587
MUC16	0.82472694
PPM1D	0.8247236
HPCAL4	0.8247233
ARHGEF12	0.8247194
PDLIM3	0.8247138
SND1	0.82469136
PKD2	0.82468104
TMTC4	0.8246808
SETBP1	0.8246672
TLNRD1	0.8246537
ENPP2	0.8246375
CWH43	0.82462454
CTNNA1	0.82460284
VPS13C	0.8245609
PRDM16	0.8245535
POLE	0.8245497
ABCB11	0.82452357
TRPC5	0.82452035
RAB6B	0.82450557
SH3PXD2B	0.8245008
RELN	0.8244855
BTNL8	0.82442915
CASP8	0.82442135
GRIN2B	0.82440686
DCX	0.82438546
SEPTIN4	0.82437146
TMEM94	0.8243362
PCDHA7	0.8243305
MUC16	0.8243281
TBC1D1	0.82430935
MYH7	0.82430756
PKHD1L1	0.82429135
AL592490.1	0.82427573
APOB	0.8242749
NT5E	0.8242575
GDA	0.82425576
ZFHX3	0.8242065
LAMA1	0.8241793
HCN1	0.8241685
MUC16	0.8241537
CHD4	0.82414854
SLC12A1	0.8241111
KIAA1614	0.8240945
HAUS3	0.82405615
SOX14	0.82405436
CDC73	0.8240416
RIMS4	0.82402575
SMYD5	0.8240032
OR6K6	0.82398015
HDAC4	0.82397854
ANK2	0.82395434
NTRK1	0.82395166
TP63	0.82395065
MAML3	0.8238827
NRG1	0.8238794
ABCA1	0.8238728
LAMP5	0.8238631
PTPRD	0.82386017
MSH4	0.8238534
POLE	0.82382643
FAT4	0.82382107
MYO15A	0.823785
FRMPD2	0.82375383
ME1	0.8237104
NAALAD2	0.8237097
NIN	0.8236681
ARAF	0.8236598
CD19	0.82365173
TCF7L2	0.8236484
CTNNA2	0.8236382
TLX3	0.82363796
SETBP1	0.823616
TENM3	0.82361317
TRPC4	0.82355624
ZNF507	0.8235332
ZBTB14	0.8235314
ADGRL2	0.8235196
IRF8	0.8235084
TBC1D22A	0.82350224
H1-2	0.8235012
OR6Y1	0.8234894
NR4A2	0.8234763
CDK1	0.82347083
YWHAB	0.82346773
SCN10A	0.8234584
YBX1	0.8234358
GATA2	0.82343423
MEIS1	0.82340944
GPCPD1	0.82340586
HGF	0.82340544
CSMD3	0.8233992
PAX3	0.8233628
BCL9L	0.8233268
CHEK2	0.82331836
PGAP6	0.823318
CNTN3	0.82331693
SALL4	0.8232906
TTC17	0.8232819
CSMD3	0.8232801
DBT	0.823273
SCAPER	0.8232488
DNMT3A	0.8232308
SORL1	0.8232122
IL21R	0.82316595
EYA2	0.82313234
TTI1	0.8231062
TMEM260	0.82310534
SH3RF1	0.8231013
CARNS1	0.8230911
PRKN	0.82298726
ADAMTSL1	0.82298446
CNTNAP2	0.8229831
ZPLD1	0.8229816
SETBP1	0.8229816
CACNA1G	0.82296324
TRPS1	0.82295066
ATP9A	0.82294786
BMS1	0.8229461
ACTN4	0.8229212
PLEC	0.8229196
ACVR2A	0.82291055
ZNF521	0.82290626
ASCC3	0.8228935
CTNNB1	0.8228874
HADHB	0.8228809
PCDHGA8	0.8228726
THOP1	0.82282984
FGF18	0.8228202
ARID3B	0.8228133
CFAP65	0.8228016
BAX	0.8227992
AJAP1	0.82278275
KALRN	0.8227732
NDST4	0.82277083
DENND4A	0.8227264
KIF1C	0.82271343
OR13G1	0.8227042
MAGEB6	0.82270086
LRPPRC	0.82268006
PHF3	0.8226683
UBE2D1	0.8226545
IL1RAPL1	0.8226394
OR56B1	0.8226236
MMAB	0.82260936
CDH11	0.82260054
PLEC	0.82259107
STAG2	0.8225752
SLITRK2	0.8225739
MAP3K19	0.82257
MYH7	0.8225498
CDH12	0.8224951
CPXCR1	0.8224892
PGRMC1	0.8224671
ABCG8	0.8224653
ZNF793	0.8224644
MTHFD1L	0.8224483
TMLHE	0.8224143
DCAF8L1	0.82240933
TRRAP	0.8224072
CLASP1	0.8223947
SIX6	0.8223875
ROBO2	0.8223861
ANKRD16	0.8223797
KIR3DL2	0.82237446
ADAMTS7	0.8223617
CCR3	0.8223568
NCOR1	0.8223556
PPP2R2A	0.82234645
COL5A2	0.8223353
NTHL1	0.8223338
PSTK	0.8223319
VPS13A	0.8223309
BOC	0.82228863
MYH7	0.82227737
C20ORF85	0.82227564
ANK2	0.8222375
OLFML2A	0.8222139
FAP	0.8222122
ZFAND1	0.8222052
ZEB1	0.82220006
RIF1	0.82219076
ACSL3	0.8221812
RYR3	0.822178
EPHA8	0.8221724
CSRNP3	0.8221589
CELA1	0.8221469
HOXA3	0.8221456
PPRC1	0.8221429
GPR6	0.82210666
TEX15	0.8221007
TNS1	0.8220959
MED13	0.8220718
PIGO	0.822058
TTC33	0.8220446
ITM2A	0.82204366
HAX1	0.8220396
ARRB2	0.8220179
BCOR	0.8220102
CFAP69	0.8220074
RASGEF1C	0.821998
EXT2	0.8219767
ATP2B1	0.8219749
MARK1	0.8219714
MUC16	0.821968
PROS1	0.8219155
NAV3	0.82191104
CCNA2	0.821889
MB21D2	0.821871
MTREX	0.82185555
RAD1	0.8218188
PMS2	0.8218005
SCG3	0.8217908
MUC16	0.82178396
EFNA2	0.8217625
ZIC4	0.8217624
UBE3A	0.8217515
LRP1B	0.8217366
MARK2	0.821717
FUT9	0.8217148
PRRX1	0.8216944
FGF5	0.8216572
ZFHX3	0.8216361
EVI5	0.8216237
NBN	0.82162344
FMR1NB	0.82162225
RGS7BP	0.8216106
TCF12	0.821609
RYR2	0.8215934
NDST4	0.82158196
EEF1AKNMT	0.82154787
TASOR2	0.821524
ATP7A	0.8215171
PTX4	0.8215142
RBM10	0.8215124
LRP1B	0.8214928
BRAT1	0.82148594
EMILIN2	0.82147217
SLC22A6	0.8214659
MYH1	0.82144856
FER1L6	0.82141757
TFB2M	0.82141113
SCN1A	0.82138944
XKR7	0.8213793
CHKA	0.82137746
FLNC	0.82136196
ARHGEF12	0.82131416
ZFAND1	0.82130647
DBX1	0.82125914
SLC6A7	0.8212558
CUX1	0.82124794
NCKAP1	0.8212464
CETN1	0.8212418
DMBX1	0.82123554
PDE1C	0.82122856
CHRNA4	0.82120293
HNRNPA1	0.82119524
MUC16	0.82119435
GOLPH3	0.8211739
POU2F3	0.8211738
UBR5	0.821164
HCRTR2	0.8211438
LINGO2	0.82111484
KANSL1	0.82110524
RBM15	0.82109404
F10	0.8210932
GABRA5	0.8210901
ACTG1	0.8210863
MICAL1	0.82108426
FLCN	0.82107085
PTPRD	0.821061
ADCY2	0.8210407
IGF2BP2	0.8210263
FYCO1	0.820998
MYCBP2	0.82095957
TET1	0.820922
LRP1B	0.82092035
SALL1	0.8209099
CFAP65	0.82089996
HSPA5	0.8208873
MYO16	0.8208841
LRRTM4	0.82086974
TRPC5	0.8208534
PLXNA3	0.820825
BCAS2	0.82079965
ASPM	0.82079595
PLRG1	0.8207778
PLEC	0.8207678
SND1	0.8207611
ERBB4	0.82072735
KMT2D	0.82072306
MAP1B	0.8207177
TMTC3	0.8207045
GAN	0.8206687
RUNX1T1	0.82065564
DDO	0.8206144
SYP	0.8206091
TTC37	0.82060504
ZFHX3	0.8206021
LRP1B	0.82059956
SKAP1	0.8205823
KRT74	0.82057863
CSMD3	0.8205165
PACSIN1	0.8204932
LAMB1	0.8204793
EPHA7	0.8204777
OR10H1	0.8204539
PGBD1	0.82043946
OMD	0.8204104
TRIM9	0.82040644
RNF115	0.82037175
SLC26A7	0.82036686
OR10H4	0.8203263
TFDP1	0.8203165
JAKMIP2	0.82029915
SEPTIN7	0.82028943
FLRT3	0.82027334
AP3B2	0.8202585
PDE8A	0.8202388
DGKI	0.8202308
ZNF521	0.82021904
TFE3	0.82020706
PCDH17	0.82020175
LPIN1	0.8201922
FAT4	0.82018125
PRAMEF19	0.8201722
MYC	0.8201687
GFRAL	0.82015586
CDH11	0.82015467
TMEM117	0.82014495
BMPR1B	0.8201358
SEMA5A	0.82012504
THSD7A	0.8200951
RIMS2	0.8200843
NAT10	0.8200798
NSMAF	0.82007235
PTGS1	0.8200565
PTPRC	0.82002115
ALK	0.8200163
LRRC8B	0.8200119
HNF4A	0.8200075
ADAM12	0.8199286
JPH1	0.8199202
NR1H2	0.8198945
PRODH2	0.81988364
PPP2R2C	0.81986606
ESRP1	0.81984353
CRY1	0.819821
FAM72C	0.8198057
RAG1	0.8197561
LEF1	0.81969875
CACNA1E	0.8196899
SIX1	0.81966317
DICER1	0.81964535
OPRL1	0.8196273
TSHZ3	0.81961626
MYO9A	0.81959516
AXDND1	0.81956816
ALK	0.81954706
CDH8	0.8195338
PKD1L1	0.8195209
CMTR2	0.81949854
MMP28	0.8194765
CDX2	0.8194724
LZTR1	0.8194566
VIT	0.8194544
ZFAND1	0.8194417
ME1	0.81943524
OR10H4	0.81942606
TSPEAR	0.8194217
PUM2	0.81940067
CABP1	0.8193647
SETD1A	0.819361
AK8	0.8193487
TNR	0.81933653
PALB2	0.8193354
PTAFR	0.81931996
OVCH2	0.81931037
CTNNA2	0.8193072
KBTBD8	0.81930375
ZFHX3	0.819262
PPP2R5E	0.81925833
ADAMTS3	0.81925553
A1CF	0.8192506
MYO7A	0.8192106
FGD5	0.8192043
OPRL1	0.8191849
TINAG	0.81918204
RPS2	0.81916934
OR8K3	0.8191662
XIRP2	0.81916094
KCND2	0.81913406
ERO1A	0.819131
ANKRD30A	0.8191093
PTCH1	0.81908983
SETD2	0.81908023
NGFR	0.81907487
ATR	0.8190742
LIX1L	0.81905633
MUC16	0.8190274
MUC6	0.81900483
SPRR1A	0.8190038
RUNX1T1	0.8189765
PTPRC	0.8189698
FLAD1	0.8189384
CSMD3	0.81893116
COL11A1	0.8189249
TIAM2	0.8189231
FSHR	0.8189124
GJA1	0.8189074
FAT4	0.8189029
TSC2	0.81889445
CSMD3	0.8188925
FAM3C	0.81887496
RBM18	0.81884754
TRRAP	0.818846
USP9X	0.8188414
GFPT1	0.81883657
CNKSR3	0.81882924
BAX	0.8188046
HNRNPD	0.8187938
CHN1	0.81876546
TMTC1	0.8187493
SPTA1	0.81874347
SETBP1	0.8187434
COL3A1	0.81872374
AMACR	0.8187155
IARS2	0.8187091
NDST2	0.81866825
SOGA3	0.8186667
PEX5L	0.8186583
CTNND2	0.8186335
THBS2	0.818607
SIM2	0.8185955
EPHA7	0.81859195
FLT3	0.8185888
CLASP2	0.81856954
MAGEA10	0.81855816
HNRNPA1	0.81852597
POU4F1	0.8185046
C12ORF60	0.8184754
SECTM1	0.818472
UBE2J1	0.8184617
RBM10	0.8184435
TCEAL5	0.8184332
DTX2	0.81842697
ACTR8	0.81842077
ANK1	0.81839174
CTNNA2	0.8183702
PRKCG	0.81836665
MUC16	0.818331
LATS2	0.8182935
ABCA1	0.81829345
TNFAIP3	0.8182434
SLC7A7	0.818241
HHIPL2	0.81821114
CATSPERD	0.81819624
SPOP	0.81819403
WRN	0.8181939
EEF2K	0.81819326
TRRAP	0.8181888
MTR	0.8181723
PCNX4	0.81817174
CSMD3	0.81816375
CSMD3	0.81816137
ATRN	0.8181287
MUC16	0.81811523
CRTC1	0.8181117
ZNF451	0.8181114
CSMD3	0.8180986
ASXL1	0.81808555
TMEM200A	0.818069
ZSCAN20	0.81805336
OR5A1	0.8179754
MAP3K14	0.81797487
MTMR6	0.8179524
TAF2	0.8179476
MYO18A	0.8179476
PREPL	0.81790924
CDKAL1	0.8179027
BCL9	0.81786704
PCDHB5	0.8178669
FZD5	0.81785554
IMMT	0.8178394
CYP26B1	0.8178251
H2BC7	0.81781876
N4BP2	0.81781316
MMP2	0.8178029
CSMD3	0.8178026
PDGFRA	0.81780034
PTGIS	0.81778544
CLSPN	0.81777275
SYNPO2	0.8177706
UNC45B	0.8177628
HFM1	0.8177592
DOCK2	0.81773514
CNTN4	0.81773156
ZNF483	0.81769836
PDS5B	0.8176817
PTAFR	0.81767875
EARS2	0.8176629
GRIK2	0.81766176
SCN3A	0.8176571
SVEP1	0.8176212
SLIT3	0.81761646
AMPH	0.81761366
PTPRB	0.81760895
IRS4	0.81760275
MYH13	0.8175855
COL12A1	0.81757456
LEF1	0.81756353
LINS1	0.81755555
ZFAND1	0.817546
RPL7	0.81752956
NFATC2	0.8175261
GNPDA2	0.81752163
NLGN1	0.8175126
IRS4	0.8175089
AHNAK	0.81750613
KLF4	0.8175057
DYRK3	0.81747586
SLC12A8	0.81747305
COP1	0.81745166
PPM1D	0.81745046
OMD	0.81745017
PCDHGA10	0.81744695
GABRB3	0.8174431
COL3A1	0.8174362
HIPK3	0.8174275
PAM	0.8174246
RPS6KA5	0.81742275
FAT3	0.8174172
SIRPA	0.8174146
HS3ST1	0.8174101
JAKMIP1	0.8173867
SORT1	0.81734985
CETN3	0.8173357
CTNNB1	0.8173226
INO80C	0.81732
PTK7	0.81730586
ST6GAL2	0.8172521
VSIR	0.8172398
YME1L1	0.81723726
LRP2	0.8172191
ZFP30	0.8172177
DOCK1	0.8172147
FLT4	0.8172138
FLT4	0.8172043
ADAMTS17	0.8171966
PALB2	0.8171904
ABHD12B	0.817175
FOXL2	0.81717163
SPAG5	0.81716126
KIF2A	0.81714547
CSMD3	0.81714296
PTPRT	0.8171424
C5ORF51	0.81713235
CFAP300	0.81711775
SUSD6	0.81711733
TMEM132D	0.8170918
EPHB2	0.81706965
PDE1A	0.8170696
ARHGEF9	0.81706625
DIP2A	0.81705755
